source_xlsx,source_row,legacy_code_reconstructed,variant_id,ownership_id,release_type,title
Bootlegs - L.xlsx,79,BL29a,BOOT-L-0076,own-2000-160,bootleg,Live in Paris
Bootlegs - L.xlsx,80,BL29b,BOOT-L-0077,,bootleg,Live in Paris
Bootlegs - L.xlsx,81,BL29c,BOOT-L-0078,,bootleg,Live in Paris
Bootlegs - L.xlsx,82,,BOOT-L-0079,,bootleg,LIVE IN PARIS 1979
Bootlegs - L.xlsx,83,BL30a,BOOT-L-0080,,bootleg,Live Malvern / Eric's
Bootlegs - L.xlsx,84,BL30b,BOOT-L-0081,,bootleg,Live Malvern / Eric's
Bootlegs - L.xlsx,85,,BOOT-L-0082,,bootleg,Live Sampler
Bootlegs - L.xlsx,86,BL31a,BOOT-L-0083,own-2000-161,bootleg,Live Transmission ... Dance to ...
Bootlegs - L.xlsx,87,BL31b,BOOT-L-0084,,bootleg,Live Transmission ... Dance to ...
Bootlegs - L.xlsx,88,BL31c,BOOT-L-0085,,bootleg,Live Transmission ... Dance to ...
Bootlegs - L.xlsx,89,BL32,BOOT-L-0086,,bootleg,Live Transmissions
Bootlegs - L.xlsx,90,BL33,BOOT-L-0087,own-2000-162,bootleg,"London Feb. 8, 1980"
Bootlegs - L.xlsx,91,BL34a,BOOT-L-0088,own-2000-163,bootleg,Lost Control
Bootlegs - L.xlsx,92,BL34b,BOOT-L-0089,,bootleg,Lost Control
Bootlegs - L.xlsx,93,BL34c,BOOT-L-0090,,bootleg,Lost Control
Bootlegs - L.xlsx,94,BL34d,BOOT-L-0091,,bootleg,Lost Control
Bootlegs - L.xlsx,95,BL34e,BOOT-L-0092,,bootleg,Lost Control
Bootlegs - L.xlsx,96,BL35,BOOT-L-0093,own-2000-164,bootleg,Lost Treasures
Bootlegs - L.xlsx,97,BL36a,BOOT-L-0094,,bootleg,"Love, Fear, Isolation"
Bootlegs - L.xlsx,98,BL36b,BOOT-L-0095,own-2000-165,bootleg,"Love, Fear, Isolation"
Bootlegs - L.xlsx,99,BL37,BOOT-L-0096,,bootleg,Love Will Tear Us Apart (LP)
Bootlegs - L.xlsx,100,BL38a,BOOT-L-0097,,bootleg,Love Will Tear Germany Apart
Bootlegs - L.xlsx,101,BL38b,BOOT-L-0098,,bootleg,Love Will Tear Germany Apart
Bootlegs - L.xlsx,102,BL38c,BOOT-L-0099,,bootleg,Love Will Tear Germany Apart
Bootlegs - L.xlsx,103,BL38d,BOOT-L-0100,,bootleg,Love Will Tear Germany Apart
Bootlegs - L.xlsx,104,BL38e,BOOT-L-0101,,bootleg,Love Will Tear Germany Apart
Bootlegs - L.xlsx,105,BL39,BOOT-L-0102,own-2000-166,bootleg,The Lowdown
Bootlegs - M.xlsx,2,BM1a,BOOT-M-0001,own-2000-167,bootleg,"Manchester, So Much To Answer For"
Bootlegs - M.xlsx,3,BM1b,BOOT-M-0002,,bootleg,"Manchester, So Much To Answer For"
Bootlegs - M.xlsx,4,BM1c,BOOT-M-0003,,bootleg,"Manchester, So Much To Answer For"
Bootlegs - M.xlsx,5,BM1d,BOOT-M-0004,,bootleg,"Manchester, So Much To Answer For"
Bootlegs - M.xlsx,6,BM2,BOOT-M-0005,own-2000-168,bootleg,Manchester Apollo 1979
Bootlegs - M.xlsx,7,BM3,BOOT-M-0006,own-2000-169,bootleg,The Many Faces of Joy Division (A journey through the inner world of Joy Division)
Bootlegs - M.xlsx,8,BM4,BOOT-M-0007,own-2000-170,bootleg,The Marble Index
Bootlegs - M.xlsx,9,BM5a,BOOT-M-0008,,bootleg,Martin Hannett Personal Mixes
Bootlegs - M.xlsx,11,BM5c,BOOT-M-0009,,bootleg,Martin Hannett Personal Mixes
Bootlegs - M.xlsx,12,BM5d,BOOT-M-0010,,bootleg,Martin Hannett Personal Mixes
Bootlegs - M.xlsx,13,BM5e,BOOT-M-0011,,bootleg,Martin Hannett Personal Mixes
Bootlegs - M.xlsx,14,BM5f,BOOT-M-0012,,bootleg,Martin Hannett Personal Mixes
Bootlegs - M.xlsx,15,BM5g,BOOT-M-0013,,bootleg,Martin Hannett Personal Mixes
Bootlegs - M.xlsx,16,BM5h,BOOT-M-0014,,bootleg,Martin Hannett Personal Mixes
Bootlegs - M.xlsx,17,BM5i,BOOT-M-0015,,bootleg,Martin Hannett Personal Mixes
Bootlegs - M.xlsx,18,BM5j,BOOT-M-0016,,bootleg,Martin Hannett Personal Mixes
Bootlegs - M.xlsx,19,BM5k,BOOT-M-0017,own-2000-171,bootleg,Martin Hannett Personal Mixes
Bootlegs - M.xlsx,20,BM5l,BOOT-M-0018,,bootleg,Martin Hannett Personal Mixes
Bootlegs - M.xlsx,21,BM5m,BOOT-M-0019,,bootleg,Martin Hannett Personal Mixes
Bootlegs - M.xlsx,22,BM6a,BOOT-M-0020,,bootleg,Mater Dolorosa
Bootlegs - M.xlsx,23,BM6b,BOOT-M-0021,,bootleg,Mater Dolorosa
Bootlegs - M.xlsx,24,BM7,BOOT-M-0022,own-2000-172,bootleg,Maximum Joy Division
Bootlegs - M.xlsx,25,BM8,BOOT-M-0023,own-2000-173,bootleg,A Means To An End
Bootlegs - M.xlsx,26,BM9a,BOOT-M-0024,,bootleg,Misplaced (Rare and unreleased Rehearsals 1977-1980)
Bootlegs - M.xlsx,27,BM9b,BOOT-M-0025,,bootleg,Misplaced (Rare and unreleased Rehearsals 1977-1980)
Bootlegs - M.xlsx,28,BM9c,BOOT-M-0026,,bootleg,Misplaced (Rare and unreleased Rehearsals 1977-1980)
Bootlegs - M.xlsx,29,BM9d,BOOT-M-0027,,bootleg,Misplaced (Rare and unreleased Rehearsals 1977-1980)
Bootlegs - M.xlsx,30,BM9e,BOOT-M-0028,own-2000-174,bootleg,Misplaced (Rare and unreleased Rehearsals 1977-1980)
Bootlegs - M.xlsx,31,BM9f,BOOT-M-0029,,bootleg,Misplaced (Rare and unreleased Rehearsals 1977-1980)
Bootlegs - M.xlsx,32,BM9g,BOOT-M-0030,,bootleg,Misplaced (Rare and unreleased Rehearsals 1977-1980)
Bootlegs - M.xlsx,33,BM9h,BOOT-M-0031,,bootleg,Misplaced (Rare and unreleased Rehearsals 1977-1980)
Bootlegs - M.xlsx,34,BM9i,BOOT-M-0032,,bootleg,Misplaced (Rare and unreleased Rehearsals 1977-1980)
Bootlegs - M.xlsx,35,BM9j,BOOT-M-0033,,bootleg,Misplaced (Rare and unreleased Rehearsals 1977-1980)
Bootlegs - M.xlsx,36,BM9k,BOOT-M-0034,,bootleg,Misplaced (Rare and unreleased Rehearsals 1977-1980)
Bootlegs - M.xlsx,37,BM9l,BOOT-M-0035,,bootleg,Misplaced (Rare and unreleased Rehearsals 1977-1980)
Bootlegs - M.xlsx,38,BM9m,BOOT-M-0036,,bootleg,Misplaced (Rare and unreleased Rehearsals 1977-1980)
Bootlegs - M.xlsx,39,BM9o,BOOT-M-0037,,bootleg,Misplaced (Rare and unreleased Rehearsals 1977-1980)
Bootlegs - M.xlsx,40,BM9o,BOOT-M-0038,,bootleg,Misplaced (Rare and unreleased Rehearsals 1977-1980)
Bootlegs - M.xlsx,41,BM9p,BOOT-M-0039,,bootleg,Misplaced (Rare and unreleased Rehearsals 1977-1980)
Bootlegs - M.xlsx,42,BM10a,BOOT-M-0040,,bootleg,Misplaced (Rare and unreleased Rehearsals 1977-1980)
Bootlegs - M.xlsx,43,BM10b,BOOT-M-0041,,bootleg,Misplaced (Rare and unreleased Rehearsals 1977-1980)
Bootlegs - M.xlsx,44,,BOOT-M-0042,,bootleg,Misplaced (Rare and unreleased Rehearsals 1977-1980)
Bootlegs - M.xlsx,45,,BOOT-M-0043,,bootleg,Misplaced (Rare and unreleased Rehearsals 1977-1980)
Bootlegs - M.xlsx,46,,BOOT-M-0044,,bootleg,Misplaced (Rare and unreleased Rehearsals 1977-1980)
Bootlegs - M.xlsx,47,,BOOT-M-0045,,bootleg,Misplaced (Rare and unreleased Rehearsals 1977-1980)
Bootlegs - M.xlsx,48,,BOOT-M-0046,,bootleg,Misplaced (Rare and unreleased Rehearsals 1977-1980)
Bootlegs - M.xlsx,49,,BOOT-M-0047,,bootleg,Misplaced (Rare and unreleased Rehearsals 1977-1980)
Bootlegs - M.xlsx,50,,BOOT-M-0048,,bootleg,Misplaced (Rare and unreleased Rehearsals 1977-1980)
Bootlegs - M.xlsx,51,,BOOT-M-0049,,bootleg,Misplaced (Rare and unreleased Rehearsals 1977-1980)
Bootlegs - M.xlsx,52,BM11,BOOT-A-0096,own-2000-175,bootleg,At The Moonlight Club
Bootlegs - M.xlsx,53,,BOOT-M-0050,,bootleg,Moonlight Club London 1980
Bootlegs - M.xlsx,54,BM12a,BOOT-M-0051,,bootleg,The Moonlight Club
Bootlegs - M.xlsx,55,BM12b,BOOT-M-0052,own-2000-176,bootleg,The Moonlight Club
Bootlegs - M.xlsx,56,BM13a,BOOT-M-0053,,bootleg,The Moonlight Club Complete Recordings
Bootlegs - M.xlsx,57,BM13b,BOOT-M-0054,,bootleg,The Moonlight Club Complete Recordings
Bootlegs - M.xlsx,58,BM13c,BOOT-M-0055,,bootleg,The Moonlight Club Complete Recordings
Bootlegs - M.xlsx,59,BM13d,BOOT-M-0056,,bootleg,The Moonlight Club Complete Recordings
Bootlegs - M.xlsx,60,BM13e,BOOT-M-0057,,bootleg,The Moonlight Club Complete Recordings
Bootlegs - M.xlsx,61,BM13f,BOOT-M-0058,,bootleg,The Moonlight Club Complete Recordings
Bootlegs - M.xlsx,62,BM13g,BOOT-M-0059,,bootleg,The Moonlight Club Complete Recordings
Bootlegs - M.xlsx,63,BM13h,BOOT-M-0060,,bootleg,The Moonlight Club Complete Recordings
Bootlegs - M.xlsx,64,BM13i,BOOT-M-0061,,bootleg,The Moonlight Club Complete Recordings
Bootlegs - M.xlsx,65,BM13j,BOOT-M-0062,,bootleg,The Moonlight Club Complete Recordings
Bootlegs - M.xlsx,66,,BOOT-M-0063,,bootleg,Monument
Bootlegs - M.xlsx,67,BM14a,BOOT-M-0064,,bootleg,Morituri Te Salutant
Bootlegs - M.xlsx,68,BM14b,BOOT-M-0065,,bootleg,Morituri Te Salutant
Bootlegs - M.xlsx,69,BM14c,BOOT-M-0066,,bootleg,Morituri Te Salutant
Bootlegs - M.xlsx,70,BM14d,BOOT-M-0067,,bootleg,Morituri Te Salutant
Bootlegs - M.xlsx,71,BM14e,BOOT-M-0068,,bootleg,Morituri Te Salutant
Bootlegs - M.xlsx,72,BM14f,BOOT-M-0069,own-2000-177,bootleg,Morituri Te Salutant
Bootlegs - M.xlsx,73,BM14g,BOOT-M-0070,,bootleg,Morituri Te Salutant
Bootlegs - M.xlsx,74,BM14h,BOOT-M-0071,,bootleg,Morituri Te Salutant
Bootlegs - M.xlsx,75,BM15a,BOOT-M-0072,,bootleg,My Heart and Soul - Live April 1980
Bootlegs - M.xlsx,76,BM15b,BOOT-M-0073,own-2000-178,bootleg,My Heart and Soul - Live April 1981
Bootlegs - M.xlsx,77,BM15c,BOOT-M-0074,,bootleg,My Heart and Soul - Live April 1982
Bootlegs - M.xlsx,78,BM15d,BOOT-M-0075,,bootleg,My Heart and Soul - Live April 1983
Bootlegs - M.xlsx,79,BM15e,BOOT-M-0076,,bootleg,My Heart and Soul - Live April 1984
Bootlegs - N.xlsx,2,BN1,BOOT-N-0008,own-2000-179,bootleg,Nashville Ballroom
Bootlegs - N.xlsx,3,BN2,BOOT-N-0009,,bootleg,New Dawn Fades
Bootlegs - N.xlsx,4,BN3,BOOT-N-0010,own-2000-180,bootleg,New Dawn in Eindhoven 1980
Bootlegs - N.xlsx,5,BC9,BOOT-N-0011,,bootleg,No Love Lost (untitled)
Bootlegs - N.xlsx,6,BN4,BOOT-N-0012,,bootleg,No More Ceremonies
Bootlegs - N.xlsx,7,BJ3a,BOOT-N-0013,,bootleg,Non In Vendita (Joy)
Bootlegs - O.xlsx,2,,BOOT-O-0001,,bootleg,One Size Fits All
Bootlegs - O.xlsx,3,BO1,BOOT-O-0002,own-2000-181,bootleg,On TV
Bootlegs - O.xlsx,4,BO2,BOOT-O-0003,own-2000-182,bootleg,"Out Of Balance, Out Of Tune"
Bootlegs - O.xlsx,5,BO3,BOOT-O-0004,own-2000-183,bootleg,Out Of The Room
Bootlegs - P.xlsx,2,BP1,BOOT-P-0001,own-2000-184,bootleg,Paradiso
Bootlegs - P.xlsx,3,BP2,BOOT-P-0002,own-2000-185,bootleg,Paris
Bootlegs - P.xlsx,4,BP3a,BOOT-P-0003,own-2000-186,bootleg,Paris Live Transmission
Bootlegs - P.xlsx,5,BP3b,BOOT-P-0004,,bootleg,Paris Live Transmission
Bootlegs - P.xlsx,6,BP3c,BOOT-P-0005,,bootleg,Paris Live Transmission
Bootlegs - P.xlsx,7,BP3d,BOOT-P-0006,,bootleg,Paris Live Transmission
Bootlegs - P.xlsx,8,BP3e,BOOT-P-0007,,bootleg,Paris Live Transmission
Bootlegs - P.xlsx,9,BP3f,BOOT-P-0008,,bootleg,Paris Live Transmission
Bootlegs - P.xlsx,10,g,BOOT-P-0009,,bootleg,Paris Live Transmission
Bootlegs - P.xlsx,11,BP4a,BOOT-P-0010,,bootleg,Passover
Bootlegs - P.xlsx,12,BP4b,BOOT-P-0011,,bootleg,Passover
Bootlegs - P.xlsx,13,BP4c,BOOT-P-0012,,bootleg,Passover
Bootlegs - P.xlsx,14,BP5a,BOOT-P-0013,,bootleg,Pearl Harbor!
Bootlegs - P.xlsx,15,BP5b,BOOT-P-0014,,bootleg,Pearl Harbor!
Bootlegs - P.xlsx,16,BP5c,BOOT-P-0015,,bootleg,Pearl Harbor!
Bootlegs - P.xlsx,17,BP5d,BOOT-P-0016,,bootleg,Pearl Harbor!
Bootlegs - P.xlsx,18,BP5e,BOOT-P-0017,,bootleg,Pearl Harbor!
Bootlegs - P.xlsx,19,BP5f,BOOT-P-0018,own-2000-187,bootleg,Pearl Harbor!
Bootlegs - P.xlsx,20,BP5g,BOOT-P-0019,,bootleg,Pearl Harbor!
Bootlegs - P.xlsx,21,BP5h,BOOT-P-0020,,bootleg,Pearl Harbor!
Bootlegs - P.xlsx,22,BP5i,BOOT-P-0021,,bootleg,Pearl Harbor!
Bootlegs - P.xlsx,23,BP5j,BOOT-P-0022,,bootleg,Pearl Harbor!
Bootlegs - P.xlsx,24,BP5k,BOOT-P-0023,,bootleg,Pearl Harbor!
Bootlegs - P.xlsx,25,BP5l,BOOT-P-0024,,bootleg,Pearl Harbor!
Bootlegs - P.xlsx,26,BP5m,BOOT-P-0025,,bootleg,Pearl Harbor!
Bootlegs - P.xlsx,27,BP5n,BOOT-P-0026,,bootleg,Pearl Harbor!
Bootlegs - P.xlsx,28,BP6a,BOOT-P-0027,,bootleg,Peel Sessions
Bootlegs - P.xlsx,29,BP6b,BOOT-P-0028,,bootleg,Peel Sessions
Bootlegs - P.xlsx,30,BP6c,BOOT-P-0029,,bootleg,Peel Sessions
Bootlegs - P.xlsx,31,BP6d,BOOT-P-0030,own-2000-188,bootleg,Peel Sessions
Bootlegs - P.xlsx,32,BP6e,BOOT-P-0031,,bootleg,Peel Sessions
Bootlegs - P.xlsx,33,BP6f,BOOT-P-0032,,bootleg,Peel Sessions
Bootlegs - P.xlsx,34,BP6g,BOOT-P-0033,,bootleg,Peel Sessions
Bootlegs - P.xlsx,35,BP6h,BOOT-P-0034,,bootleg,Peel Sessions
Bootlegs - P.xlsx,36,BP6i,BOOT-P-0035,,bootleg,Peel Sessions
Bootlegs - P.xlsx,37,BP6j,BOOT-P-0036,,bootleg,Peel Sessions
Bootlegs - P.xlsx,38,BP6k,BOOT-P-0037,,bootleg,Peel Sessions
Bootlegs - P.xlsx,39,BP6l,BOOT-P-0038,,bootleg,Peel Sessions
Bootlegs - P.xlsx,40,BP6m,BOOT-P-0039,,bootleg,Peel Sessions
Bootlegs - P.xlsx,41,BP6n,BOOT-P-0040,,bootleg,Peel Sessions
Bootlegs - P.xlsx,42,BP6o,BOOT-P-0041,,bootleg,Peel Sessions
Bootlegs - P.xlsx,43,BP6p,BOOT-P-0042,,bootleg,Peel Sessions
Bootlegs - P.xlsx,44,BP6q,BOOT-P-0043,,bootleg,Peel Sessions
Bootlegs - P.xlsx,45,BP6r,BOOT-P-0044,,bootleg,Peel Sessions
Bootlegs - P.xlsx,46,BP6s,BOOT-P-0045,,bootleg,Peel Sessions
Bootlegs - P.xlsx,47,BP6t,BOOT-P-0046,,bootleg,Peel Sessions
Bootlegs - P.xlsx,48,BP7,BOOT-P-0047,own-2000-189,bootleg,Performances 01
Bootlegs - P.xlsx,49,,BOOT-P-0048,,bootleg,Pictures in My Mind
Bootlegs - P.xlsx,50,BP8a,BOOT-P-0049,own-2000-190,bootleg,Plan K
Bootlegs - P.xlsx,51,BP8b,BOOT-P-0050,,bootleg,Plan K
Bootlegs - P.xlsx,52,,BOOT-P-0051,,bootleg,Plan K
Bootlegs - P.xlsx,53,,BOOT-P-0052,,bootleg,Plan K
Bootlegs - P.xlsx,54,,BOOT-P-0053,,bootleg,Plan K
Bootlegs - P.xlsx,55,,BOOT-P-0054,,bootleg,Plan K
Bootlegs - P.xlsx,56,,BOOT-P-0055,,bootleg,Plan K
Bootlegs - P.xlsx,57,BP8c,BOOT-P-0056,,bootleg,Plan K
Bootlegs - P.xlsx,58,BP9,BOOT-P-0057,own-2000-191,bootleg,Preston 28 February 1980
Bootlegs - Q.xlsx,2,BQ1,BOOT-Q-0001,own-2000-192,bootleg,Queens Hall Leeds
Bootlegs - R.xlsx,2,BR1,BOOT-R-0001,,bootleg,Radio
Bootlegs - R.xlsx,3,BR2a,BOOT-R-0002,own-2000-193,bootleg,Radio Transmissions
Bootlegs - R.xlsx,4,BR2b,BOOT-R-0003,,bootleg,Radio Transmissions
Bootlegs - R.xlsx,5,BR2c,BOOT-R-0004,,bootleg,Radio Transmissions
Bootlegs - R.xlsx,6,BR3,BOOT-R-0005,,bootleg,The Raven Has Chosen its Resting Place
Bootlegs - R.xlsx,7,BR4a,BOOT-R-0006,own-2000-194,bootleg,Reaction
Bootlegs - R.xlsx,8,BR4b,BOOT-R-0007,,bootleg,Reaction
Bootlegs - R.xlsx,9,BR4c,BOOT-R-0008,,bootleg,Reaction
Bootlegs - R.xlsx,10,BR4d,BOOT-R-0009,,bootleg,Reaction
Bootlegs - R.xlsx,11,BR5,BOOT-R-0010,own-2000-195,bootleg,Remains
Bootlegs - R.xlsx,12,BR6a,BOOT-R-0011,,bootleg,A Retrospective On The Vinyl Pain and Pleasure of Joy Division
Bootlegs - R.xlsx,13,BR6b,BOOT-R-0012,own-2000-196,bootleg,A Retrospective On The Vinyl Pain and Pleasure of Joy Division
Bootlegs - R.xlsx,14,BR6c,BOOT-R-0013,,bootleg,A Retrospective On The Vinyl Pain and Pleasure of Joy Division
Bootlegs - R.xlsx,15,BR6d,BOOT-R-0014,,bootleg,A Retrospective On The Vinyl Pain and Pleasure of Joy Division
Bootlegs - R.xlsx,16,BR6e,BOOT-R-0015,,bootleg,A Retrospective On The Vinyl Pain and Pleasure of Joy Division
Bootlegs - R.xlsx,17,BR7a,BOOT-R-0016,own-2000-197,bootleg,A Retrospective - Part II
Bootlegs - R.xlsx,18,BR7b,BOOT-R-0017,,bootleg,A Retrospective - Part II
Bootlegs - R.xlsx,19,,BOOT-R-0018,,bootleg,A Retrospective On The Vinyl Pain And Pleasure of Joy Division Volume III
Bootlegs - R.xlsx,20,BR8,BOOT-R-0019,own-2000-198,bootleg,Roots
Bootlegs - R.xlsx,21,BR9a,BOOT-R-0020,own-2000-199,bootleg,Rough Trade Deutschland
Bootlegs - R.xlsx,22,BR9b,BOOT-R-0021,,bootleg,Rough Trade Deutschland
Bootlegs - R.xlsx,23,BR10a,BOOT-R-0022,,bootleg,Russell Club - June 13 1979 Manchester
Bootlegs - R.xlsx,24,BR10b,BOOT-R-0023,,bootleg,Russell Club - June 13 1979 Manchester
Bootlegs - R.xlsx,25,BR10c,BOOT-R-0024,,bootleg,Russell Club - June 13 1979 Manchester
Bootlegs - R.xlsx,26,BR10d,BOOT-R-0025,,bootleg,Russell Club - June 13 1979 Manchester
Bootlegs - R.xlsx,27,BR10e,BOOT-R-0026,own-2000-200,bootleg,Russell Club - June 13 1979 Manchester
Bootlegs - R.xlsx,28,BR10f,BOOT-R-0027,,bootleg,Russell Club - June 13 1979 Manchester
Bootlegs - R.xlsx,29,BR10g,BOOT-R-0028,,bootleg,Russell Club - June 13 1979 Manchester
Bootlegs - R.xlsx,30,BR10h,BOOT-R-0029,own-2000-201,bootleg,Russell Club - June 13 1979 Manchester
Bootlegs - R.xlsx,31,BR10i,BOOT-R-0030,,bootleg,Russell Club - June 13 1979 Manchester
Bootlegs - R.xlsx,32,BR10j,BOOT-R-0031,,bootleg,Russell Club - June 13 1979 Manchester
Bootlegs - R.xlsx,33,BR10k,BOOT-R-0032,,bootleg,Russell Club - June 13 1979 Manchester
Bootlegs - R.xlsx,34,BR10l,BOOT-R-0033,own-2000-202,bootleg,Russell Club - June 13 1979 Manchester
Bootlegs - R.xlsx,35,BR10m,BOOT-R-0034,,bootleg,Russell Club - June 13 1979 Manchester
Bootlegs - R.xlsx,36,BR10n,BOOT-R-0035,,bootleg,Russell Club - June 13 1979 Manchester
Bootlegs - R.xlsx,37,BR10o,BOOT-R-0036,,bootleg,Russell Club - June 13 1979 Manchester
Bootlegs - R.xlsx,38,BR10p,BOOT-R-0037,,bootleg,Russell Club - June 13 1979 Manchester
Bootlegs - R.xlsx,39,BR10q,BOOT-R-0038,,bootleg,Russell Club - June 13 1979 Manchester
Bootlegs - R.xlsx,40,BR10r,BOOT-R-0039,,bootleg,Russell Club - June 13 1979 Manchester
Bootlegs - R.xlsx,41,BR10s,BOOT-R-0040,,bootleg,Russell Club - June 13 1979 Manchester
Bootlegs - R.xlsx,42,BR10t,BOOT-R-0041,,bootleg,Russell Club - June 13 1979 Manchester
Bootlegs - R.xlsx,43,,BOOT-R-0042,,bootleg,Russian MP3 CD collections
Bootlegs - S.xlsx,2,BS1,BOOT-S-0001,own-2000-203,bootleg,Sessions
Bootlegs - S.xlsx,3,BS2,BOOT-S-0002,,bootleg,Shades Of Division - the Black Souls mispressing album
Bootlegs - S.xlsx,4,BS3a,BOOT-S-0003,own-2000-204,bootleg,Shadowplay
Bootlegs - S.xlsx,5,BS3b,BOOT-S-0004,,bootleg,Shadowplay
Bootlegs - S.xlsx,6,BS3c,BOOT-S-0005,own-2000-205,bootleg,Shadowplay
Bootlegs - S.xlsx,7,BS3d,BOOT-S-0006,own-2000-206,bootleg,Shadowplay
Bootlegs - S.xlsx,8,BS3e,BOOT-S-0007,,bootleg,Shadowplay
Bootlegs - S.xlsx,9,BS3f,BOOT-S-0008,,bootleg,Shadowplay
Bootlegs - S.xlsx,10,BS3g,BOOT-S-0009,own-2000-207,bootleg,Shadowplay
Bootlegs - S.xlsx,11,BS3h,BOOT-S-0010,,bootleg,Shadowplay
Bootlegs - S.xlsx,12,BS4a,BOOT-S-0011,,bootleg,She's Lost Control
Bootlegs - S.xlsx,13,BS4b,BOOT-S-0012,,bootleg,She's Lost Control
Bootlegs - S.xlsx,14,BS4c,BOOT-S-0013,,bootleg,She's Lost Control
Bootlegs - S.xlsx,15,BS4d,BOOT-S-0014,,bootleg,She's Lost Control
Bootlegs - S.xlsx,16,BS5a,BOOT-S-0015,own-2000-208,bootleg,Singles 1978-1980
Bootlegs - S.xlsx,17,BS5b,BOOT-S-0016,own-2000-209,bootleg,Singles 1978-1981
Bootlegs - S.xlsx,18,BS5c,BOOT-S-0017,own-2000-210,bootleg,Singles 1978-1980
Bootlegs - S.xlsx,19,,BOOT-S-0018,,bootleg,Singles 1978-1979
Bootlegs - S.xlsx,20,BS5d,BOOT-S-0019,own-2000-211,bootleg,Singles 1979-1980
Bootlegs - S.xlsx,21,BS6a,BOOT-S-0020,,bootleg,Solitary Demands
Bootlegs - S.xlsx,22,BS6b,BOOT-S-0021,own-2000-212,bootleg,Solitary Demands
Bootlegs - S.xlsx,23,BS6c,BOOT-S-0022,,bootleg,Solitary Demands
Bootlegs - S.xlsx,24,BS7,BOOT-S-0023,own-2000-213,bootleg,Something Else
Bootlegs - S.xlsx,25,BS8,BOOT-S-0024,,bootleg,Something Must Break
Bootlegs - S.xlsx,26,BS9a,BOOT-S-0025,,bootleg,Soul and Heart
Bootlegs - S.xlsx,27,BS9b,BOOT-S-0026,,bootleg,Soul and Heart
Bootlegs - S.xlsx,28,BS9c,BOOT-S-0027,,bootleg,Soul and Heart
Bootlegs - S.xlsx,29,BS9d,BOOT-S-0028,,bootleg,Soul and Heart
Bootlegs - S.xlsx,30,BS9e,BOOT-S-0029,,bootleg,Soul and Heart
Bootlegs - S.xlsx,31,BS9f,BOOT-S-0030,,bootleg,Soul and Heart
Bootlegs - S.xlsx,32,BS10,BOOT-S-0031,own-2000-214,bootleg,Soul of Heart
Bootlegs - S.xlsx,33,BS11,BOOT-S-0032,own-2000-215,bootleg,The Sound And The Fury
Bootlegs - S.xlsx,34,BS11,BOOT-S-0033,,bootleg,The Sound And The Fury
Bootlegs - S.xlsx,35,BS12,BOOT-S-0034,own-2000-216,bootleg,The Sound of Joy Division
Bootlegs - S.xlsx,36,BS13a,BOOT-S-0035,,bootleg,The Sound Of Music
Bootlegs - S.xlsx,37,BS13b,BOOT-S-0036,,bootleg,The Sound Of Music
Bootlegs - S.xlsx,38,BS13c,BOOT-S-0037,,bootleg,The Sound Of Music
Bootlegs - S.xlsx,39,BS13d,BOOT-S-0038,own-2000-217,bootleg,The Sound Of Music
Bootlegs - S.xlsx,40,BS13e,BOOT-S-0039,,bootleg,The Sound Of Music vol.1
Bootlegs - S.xlsx,41,BS14,BOOT-S-0040,,bootleg,Space
Bootlegs - S.xlsx,42,BS15a,BOOT-S-0041,,bootleg,Stroszek's Last Stand
Bootlegs - S.xlsx,43,BS15b,BOOT-S-0042,own-2000-218,bootleg,Stroszek's Last Stand
Bootlegs - S.xlsx,44,BS16,BOOT-S-0043,own-2000-219,bootleg,Studio Rarities vol. 1
Bootlegs - S.xlsx,45,BS17,BOOT-S-0044,own-2000-220,bootleg,Studio Rarities vol. 2
Bootlegs - S.xlsx,46,BS18,BOOT-S-0045,,bootleg,Studio Sessions Vol 1-3
Bootlegs - S.xlsx,47,BS19,BOOT-S-0046,own-2000-221,bootleg,The Sun Ain't Gonna Shine anymore
Bootlegs - S.xlsx,48,BS19,BOOT-S-0047,,bootleg,The Sun Ain't Gonna Shine anymore
Bootlegs - S.xlsx,49,BS19,BOOT-S-0048,,bootleg,The Sun Ain't Gonna Shine anymore
Bootlegs - S.xlsx,50,BS19,BOOT-S-0049,,bootleg,The Sun Ain't Gonna Shine anymore
Bootlegs - S.xlsx,51,BS19,BOOT-S-0050,,bootleg,The Sun Ain't Gonna Shine anymore
Bootlegs - S.xlsx,52,BS19,BOOT-S-0051,,bootleg,The Sun Ain't Gonna Shine anymore
Bootlegs - T.xlsx,2,,BOOT-T-0005,,bootleg,Tear Us Apart
Bootlegs - T.xlsx,3,,BOOT-T-0006,,bootleg,Tear Us Apart
Bootlegs - T.xlsx,4,,BOOT-T-0007,,bootleg,Tear Us Apart
Bootlegs - T.xlsx,5,BT1a,BOOT-T-0008,own-2000-222,bootleg,Testament
Bootlegs - T.xlsx,6,BT1b,BOOT-T-0009,,bootleg,Testament
Bootlegs - T.xlsx,7,BT1c,BOOT-T-0010,own-2000-223,bootleg,Testament
Bootlegs - T.xlsx,8,BT2,BOOT-T-0011,,bootleg,There Must be More Than This
Bootlegs - T.xlsx,9,BT3a,BOOT-T-0012,,bootleg,That Last Fatal Hour
Bootlegs - T.xlsx,10,BT3b,BOOT-T-0013,,bootleg,That Last Fatal Hour
